num_gpus	runtime_s	prefill_time_s	decode_time_s	performance_1_over_s	total_flops	achieved_flops_per_s	peak_flops_per_gpu	mfu	memory_exceeded	memory_violation_gb	eval_wall_time_s	parallelism
1024	73.359487	nan	nan	0.013632	6.861550e+18	9.353323e+16	3.118694e+14	0.292882	False	0.000000	78.472502	{'tp': 32, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	43.333242	nan	nan	0.023077	6.861550e+18	1.583438e+17	3.118694e+14	0.247912	False	0.000000	128.460516	{'tp': 64, 'cp': 1, 'pp': 4, 'mb': 4, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	527.134357	nan	nan	0.001897	6.861550e+18	1.301670e+16	3.118694e+14	0.326075	True	41.245239	57.211846	{'tp': 2, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	266.797165	nan	nan	0.003748	6.861550e+18	2.571823e+16	3.118694e+14	0.322128	False	0.000000	49.302308	{'tp': 4, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	139.525178	nan	nan	0.007167	6.861550e+18	4.917786e+16	3.118694e+14	0.307983	False	0.000000	48.285357	{'tp': 8, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	75.905015	nan	nan	0.013174	6.861550e+18	9.039653e+16	3.118694e+14	0.283060	False	0.000000	53.503347	{'tp': 16, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	44.069859	nan	nan	0.022691	6.861550e+18	1.556971e+17	3.118694e+14	0.243769	False	0.000000	76.905981	{'tp': 32, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	28.201727	nan	nan	0.035459	6.861550e+18	2.433025e+17	3.118694e+14	0.190464	False	0.000000	182.703449	{'tp': 64, 'cp': 1, 'pp': 8, 'mb': 8, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	1083.899332	nan	nan	0.000923	6.861550e+18	6.330431e+15	3.118694e+14	0.158581	True	49.677979	71.687450	{'tp': 1, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	544.940271	nan	nan	0.001835	6.861550e+18	1.259138e+16	3.118694e+14	0.157710	False	0.000000	58.815143	{'tp': 2, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	277.752907	nan	nan	0.003600	6.861550e+18	2.470379e+16	3.118694e+14	0.154711	False	0.000000	53.617936	{'tp': 4, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	150.444458	nan	nan	0.006647	6.861550e+18	4.560853e+16	3.118694e+14	0.142815	False	0.000000	56.148036	{'tp': 8, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	86.806073	nan	nan	0.011520	6.861550e+18	7.904459e+16	3.118694e+14	0.123757	False	0.000000	68.868901	{'tp': 16, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	54.961793	nan	nan	0.018194	6.861550e+18	1.248422e+17	3.118694e+14	0.097730	False	0.000000	122.013240	{'tp': 32, 'cp': 1, 'pp': 16, 'mb': 16, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	1101.568355	nan	nan	0.000908	6.861550e+18	6.228892e+15	3.118694e+14	0.078019	False	0.000000	73.720938	{'tp': 1, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	553.850658	nan	nan	0.001806	6.861550e+18	1.238881e+16	3.118694e+14	0.077587	False	0.000000	63.787197	{'tp': 2, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	286.195526	nan	nan	0.003494	6.861550e+18	2.397504e+16	3.118694e+14	0.075073	False	0.000000	62.051924	{'tp': 4, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
2048	165.428520	nan	nan	0.006045	6.861550e+18	4.147743e+16	3.118694e+14	0.064940	False	0.000000	73.017886	{'tp': 8, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
4096	105.060051	nan	nan	0.009518	6.861550e+18	6.531074e+16	3.118694e+14	0.051127	False	0.000000	106.616153	{'tp': 16, 'cp': 1, 'pp': 32, 'mb': 32, 'tp_sp': True, 'train': {'dp': 8, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	284.995706	nan	nan	0.003509	6.861550e+18	2.407598e+16	3.118694e+14	0.603116	True	129.672791	122.939762	{'tp': 8, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
256	146.458247	nan	nan	0.006828	6.861550e+18	4.684987e+16	3.118694e+14	0.586807	True	26.854950	117.835601	{'tp': 16, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
512	77.157388	nan	nan	0.012961	6.861550e+18	8.892927e+16	3.118694e+14	0.556932	False	0.000000	118.180880	{'tp': 32, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
1024	42.650409	nan	nan	0.023446	6.861550e+18	1.608789e+17	3.118694e+14	0.503763	False	0.000000	121.475965	{'tp': 64, 'cp': 1, 'pp': 1, 'mb': 1, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
128	423.273039	nan	nan	0.002363	6.861550e+18	1.621069e+16	3.118694e+14	0.406087	True	130.490723	76.158896	{'tp': 4, 'cp': 1, 'pp': 2, 'mb': 2, 'tp_sp': True, 'train': {'dp': 16, 'ep': 1, 'tp_ep': True}, 'inference': {'replica_count': 1, 'moe_dp': 1}}
